NoPaymentDue,Enlisted,Enrolled,Units,Disabled,Unemployed,Region,Marital_Status,Gender,Longest_Absence_From_School,Filed_For_Bankruptcy,LongTermPlanningScore,DecisionStyle,PowerOrientedScore,CommunityOrientedScore,Parent_Education_Level,Credit_Score_Raw,Credit_Score_AgeAdj,Loan_Amount,HS_Math,HS_Science,HS_English,Family_Income_normalized,School_occ,School_smc,School_ucb,School_uci,School_ucla,School_ucsd,Service_air_force,Service_army,Service_fire_department,Service_foreign_legion,Service_marines,Service_navy,Service_peace_corps
neg,0,1,4.0,0,0,1,1,1,5,0,0.9912723909601482,1,0.24897892173621183,0.24897892173621183,1,0.06304773533156549,0.24897892173621183,1,6.0,7.0,6.0,0.2152420836344105,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,3.0,0,0,1,0,0,3,0,0.6831126702336405,1,0.13800339447228452,0.10101969597781135,1,0.12545763133844046,0.12392922264420672,1,7.0,9.0,9.0,0.7322745343905217,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,5.0,0,0,1,0,0,2,0,0.363232857103867,1,0.23141091129494157,0.0630944232643742,1,0.11188266684316661,0.23141091129494157,1,6.0,6.0,4.0,0.569640623593834,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,10.0,0,0,4,1,1,8,0,0.7133669172887792,1,0.6556034134384318,0.4722665893505109,0,0.3107143932494637,0.6556034134384318,1,10.0,7.0,10.0,0.6962482759898247,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,5,1,1,7,0,0.8824518813962641,1,0.2085668299437175,0.2085668299437175,3,0.13906746294310324,0.2085668299437175,1,10.0,10.0,10.0,0.6769148294226564,0,0,1,0,1,0,0,0,0,0,0,0,0
neg,1,1,7.0,0,0,5,1,1,7,0,0.826186640603737,1,0.552352529943126,0.40291065298515605,3,0.22156074770568923,0.552352529943126,1,6.0,8.0,7.0,0.5293375557788245,0,0,0,0,1,0,0,0,1,0,0,0,0
neg,0,1,9.0,0,0,2,1,1,7,0,0.6498513787587771,1,0.5834686898687308,0.4248764807398402,0,0.20780353352774905,0.5834686898687308,1,4.0,7.0,9.0,0.37880710699608616,0,0,0,0,1,1,0,0,0,0,0,0,0
neg,0,1,5.0,0,0,5,0,0,6,0,0.5234225594194868,1,0.12368860813146053,0.11994722601717875,1,0.11244418921041865,0.11994722601717875,1,8.0,9.0,9.0,0.275869414936127,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,1,1,5.0,0,0,2,1,0,0,0,0.7562829689550199,1,0.6046170210641373,0.6046170210641373,3,0.25995138692528597,0.6046170210641373,1,10.0,10.0,10.0,0.3807459339394473,0,0,0,0,1,0,0,0,1,0,0,0,0
neg,0,1,9.0,0,0,4,1,0,7,0,0.450451001925925,1,0.3690281079591098,0.1820470290413141,0,0.09370833685911739,0.3690281079591098,1,7.0,5.0,10.0,0.036083960093459155,0,1,1,0,0,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,4,0,0,2,0,0.5794818608875798,1,0.5055915508068014,0.4284664925744437,1,0.16825467281096285,0.5055915508068014,1,9.0,9.0,5.0,0.5336572972552143,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,11.0,0,0,5,1,0,8,0,0.3513010332886055,1,0.27342652038928467,0.17018225841275125,0,0.24856956399025876,0.27045765862543386,1,9.0,10.0,10.0,0.9020894896929881,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,1,0,1,4,0,0.8790712454620007,1,0.5523972081274613,0.2996137934496801,3,0.20102798905381858,0.5523972081274613,1,6.0,6.0,7.0,0.9259192874729625,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,9.0,0,0,1,1,1,9,0,0.5630880268927285,1,0.3628666188791985,0.01072199414284114,0,0.0709260463198007,0.3628666188791985,1,10.0,10.0,10.0,0.44520247974589205,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,3.0,0,0,5,1,1,5,0,0.43760478288080934,1,0.35592014942153727,0.35592014942153727,0,0.2519747665033265,0.35592014942153727,1,8.0,10.0,10.0,0.40075515369365294,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,0,0.0,0,0,4,1,0,4,0,0.5194484394045824,1,0.4409893053479664,0.026929154765639396,1,0.2084343068167982,0.4409893053479664,0,7.0,8.0,9.0,0.62417122658153,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,1,1,2.0,0,0,3,1,0,5,0,0.8751290282689297,1,0.2641010892206184,0.11213708015293378,0,0.23440368685351132,0.2641010892206184,0,5.0,6.0,6.0,0.12574625749449236,0,0,0,0,1,0,0,0,1,0,0,0,0
neg,1,1,9.0,0,0,2,1,0,9,0,0.3122359821203731,1,0.23340152387073276,0.23340152387073276,1,0.032142288630166105,0.23340152387073276,1,9.0,9.0,9.0,0.8166713332858535,0,0,0,1,0,1,0,0,1,0,0,0,0
neg,0,1,5.0,0,0,5,1,1,7,0,0.5031553309689824,1,0.42376745290536594,0.42376745290536594,1,0.10041112272701869,0.42376745290536594,1,9.0,10.0,8.0,0.5979033132412117,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,10.0,0,0,5,1,1,7,0,0.970421852047366,1,0.3102109665548992,0.0009054631018443615,3,0.03482467017179258,0.3102109665548992,1,10.0,10.0,10.0,0.5301953208558323,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,7.0,0,0,2,0,0,6,0,0.7634258719726859,1,0.5482422502834338,0.5482422502834338,0,0.3470374209443434,0.5482422502834338,1,6.0,9.0,8.0,0.007344887273297074,0,0,0,1,0,1,0,0,0,0,0,0,0
neg,0,1,2.0,0,0,2,0,0,9,0,0.7153275269392907,1,0.5729304719627072,0.5729304719627072,1,0.2336280678659023,0.5729304719627072,0,10.0,9.0,10.0,0.547287413383313,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,2.0,0,0,4,0,0,4,0,0.43929165254382246,1,0.3576359668224711,0.34493703298176115,0,0.13288359029875207,0.3576359668224711,0,4.0,7.0,7.0,0.7481627768507817,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,1.0,0,0,2,1,0,2,0,0.6239164383988126,1,0.554508279683313,0.554508279683313,0,0.24908360709014232,0.554508279683313,0,9.0,10.0,9.0,0.9836029562792645,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,2.0,0,0,5,0,1,5,0,0.3714390145286546,1,0.2899742260965121,0.2899742260965121,1,0.025544160534218485,0.2899742260965121,0,9.0,9.0,6.0,0.048281296878713964,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,5.0,0,0,5,1,1,8,0,0.9924831468497359,1,0.7069701310955433,0.4348128845413157,3,0.41177809140044697,0.7069701310955433,1,7.0,7.0,9.0,0.9084886199369735,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,1,1,3.0,0,0,5,1,0,7,0,0.49671504875277606,1,0.30698173329082323,0.30698173329082323,0,0.05684454607221601,0.30698173329082323,1,9.0,7.0,8.0,0.5841454022577757,1,0,0,0,0,0,0,0,1,0,0,0,0
neg,1,0,0.0,0,0,3,1,1,0,0,0.5032138506812771,1,0.1408146934361627,0.1408146934361627,0,0.035602990532379364,0.1408146934361627,0,7.0,10.0,9.0,0.6966624514808244,0,0,0,0,0,0,0,0,1,0,0,0,0
neg,0,1,4.0,0,0,5,1,0,7,0,0.7384962117548639,1,0.5667349500677256,0.5667349500677256,1,0.4021213430283751,0.5667349500677256,1,7.0,8.0,7.0,0.9398521810301115,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,1.0,0,0,1,0,0,8,0,0.8757256374792632,1,0.3632320156020648,0.09910344292529771,3,0.3174792601582339,0.3632320156020648,0,9.0,10.0,10.0,0.6178326768566271,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,5.0,0,0,3,0,0,1,0,0.6556117880663805,1,0.21620258870068154,0.21620258870068154,3,0.10160474763711136,0.21620258870068154,1,6.0,7.0,7.0,0.6419338353088548,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,1,0,1,6,0,0.5266080409237475,1,0.3119174379954711,0.22328373834476883,0,0.28356130726861006,0.22328373834476883,1,7.0,7.0,9.0,0.8990625915670163,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,1,1,3.0,0,0,4,1,0,0,0,0.5802717806254085,1,0.5064531929052513,0.5064531929052513,1,0.17327897353202393,0.5064531929052513,1,8.0,9.0,9.0,0.3620812512430584,1,0,0,0,0,0,0,0,1,0,0,0,0
neg,0,1,8.0,0,0,1,1,1,7,0,0.7544042658355685,1,0.703080688524945,0.6988893156067206,0,0.3794569819562639,0.703080688524945,1,9.0,7.0,8.0,0.8427931774820208,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,1,1,9.0,0,0,4,0,0,8,0,0.7924412680176829,1,0.6103475213865618,0.046020880919968477,1,0.2467386736349454,0.6103475213865618,1,10.0,10.0,10.0,0.3016743379043671,0,0,0,0,1,0,0,0,1,0,0,0,0
neg,0,1,12.0,0,0,2,0,0,6,0,0.6627507494522433,1,0.5626422439900295,0.5626422439900295,1,0.2893461242933426,0.5626422439900295,1,10.0,9.0,7.0,0.05352213761115243,1,0,0,0,0,1,0,0,0,0,0,0,0
neg,1,1,13.0,0,0,1,0,0,6,0,0.5855444328279726,1,0.5122120842463804,0.46602106969476154,3,0.2483455223635247,0.5122120842463804,1,10.0,10.0,8.0,0.6215444853140428,0,0,1,1,0,0,0,0,1,0,0,0,0
neg,1,1,1.0,0,0,4,1,0,9,0,0.8424215028335311,1,0.46744902602901917,0.46744902602901917,1,0.1996741595510685,0.46744902602901917,0,9.0,8.0,8.0,0.23713155247468282,0,0,0,0,0,1,0,0,0,1,0,0,0
neg,0,1,12.0,0,0,4,0,1,7,0,0.8447036154502712,1,0.4155585326781762,0.4155585326781762,0,0.33664100153600884,0.4155585326781762,1,7.0,7.0,8.0,0.30977335250715105,0,0,0,0,1,1,0,0,0,0,0,0,0
neg,0,1,8.0,0,0,3,1,1,9,0,0.61605375982794,1,0.5457870986396289,0.35060119749959995,3,0.33382444692283564,0.5457870986396289,1,9.0,9.0,10.0,0.11498795837016867,1,0,1,0,0,0,0,0,0,0,0,0,0
neg,1,1,1.0,0,0,3,1,1,8,0,0.38769826547468256,1,0.14236861576651985,0.14236861576651985,0,0.10702134375501371,0.14236861576651985,0,7.0,8.0,7.0,0.1092092777813311,0,0,0,0,0,1,0,0,1,0,0,0,0
neg,0,1,2.0,0,0,1,1,0,4,0,0.9927775956193727,1,0.24875805061947626,0.24875805061947626,3,0.058083009847223366,0.24875805061947626,0,10.0,6.0,10.0,0.10479128071097493,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,3,1,0,0,0,0.7663410766739611,1,0.7170139925444623,0.3971153358788797,0,0.39559378603225914,0.7170139925444623,1,7.0,8.0,9.0,0.8855452503308459,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,3,0,0,3,0,0.9768771303142785,1,0.5032070912424899,0.19765860084589804,1,0.25040553788435316,0.5032070912424899,1,10.0,9.0,9.0,0.642760183629066,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,6.0,0,0,1,1,0,9,0,0.8936011150726699,1,0.40638702368537455,0.380964236206667,3,0.3694427488048859,0.380964236206667,1,10.0,10.0,7.0,0.8642951312663443,0,1,0,0,0,1,0,0,0,0,0,0,0
neg,0,1,5.0,0,0,3,1,0,3,0,0.6444316266842273,1,0.5773923926557639,0.11025151408284728,0,0.3432415222448526,0.5773923926557639,1,9.0,6.0,8.0,0.7485559243930087,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,4,1,0,2,0,0.4646379698497185,1,0.362929568048725,0.362929568048725,1,0.1671279215083814,0.362929568048725,1,9.0,9.0,10.0,0.17170822169015393,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,1,1,9.0,0,0,5,0,0,8,0,0.5598614926698492,1,0.4842846983564875,0.3767189391073771,3,0.24458332670355953,0.4842846983564875,1,4.0,6.0,2.0,0.8323142496771019,0,0,0,0,1,0,0,0,0,1,0,0,0
neg,0,0,0.0,0,0,2,1,1,9,0,0.5199050364879205,1,0.44147389759615585,0.17804772861472884,0,0.15954155335184628,0.44147389759615585,0,10.0,9.0,10.0,0.8779173619136533,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,1.0,0,0,4,1,0,2,0,0.3714441892873632,1,0.2899792758799429,0.2899792758799429,1,0.05038777275412942,0.2899792758799429,0,7.0,7.0,5.0,0.7014057559253442,0,0,0,0,0,1,0,0,0,0,0,0,0
neg,0,1,5.0,0,0,1,1,1,0,0,0.45327368635753373,1,0.2808887802374297,0.2808887802374297,0,0.1762272016587303,0.2808887802374297,1,10.0,9.0,10.0,0.07097883975038327,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,8.0,0,0,3,1,0,8,0,0.7216225308816006,1,0.6651010074092654,0.5377931018319941,3,0.2959116168664877,0.6651010074092654,1,5.0,9.0,6.0,0.11506493568263915,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,1,1,4.0,0,0,3,1,1,3,0,0.7490792706248612,1,0.35549668191123657,0.29733656071493897,0,0.04767484232847896,0.35549668191123657,1,7.0,6.0,3.0,0.8268464823308279,0,1,0,0,0,0,0,0,1,0,0,0,0
neg,0,0,0.0,0,0,3,1,0,1,0,0.8055703732961774,1,0.24892172644554195,0.24548425363368379,1,0.2262924785868563,0.24548425363368379,0,10.0,9.0,10.0,0.4949633681867411,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,10.0,0,0,4,0,1,8,0,0.5650097091984723,1,0.48985764306176427,0.4410215820862504,0,0.3159966575369253,0.48985764306176427,1,8.0,7.0,8.0,0.5264382021754663,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,3.0,0,0,1,1,1,3,0,0.2875851127973874,1,0.18478401864594798,0.18478401864594798,0,0.0954762779568682,0.18478401864594798,1,9.0,8.0,10.0,0.6645490187144989,0,0,0,0,1,1,0,0,0,0,0,0,0
neg,0,1,8.0,0,0,4,0,0,6,0,0.42804494397015913,1,0.34622762325520157,0.22207778792109423,3,0.10690520475509402,0.34622762325520157,1,7.0,7.0,6.0,0.7082765130203681,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,7.0,0,0,1,1,1,8,0,0.5928280613080026,1,0.5201887322927364,0.5201887322927364,3,0.30969007143612537,0.5201887322927364,1,9.0,9.0,9.0,0.565981510174711,0,1,1,0,0,0,0,0,0,0,0,0,0
neg,0,1,8.0,0,0,1,1,0,7,0,0.6796756272271721,1,0.6171306563755792,0.6171306563755792,3,0.2479880725478779,0.6171306563755792,1,10.0,8.0,10.0,0.7984471110164297,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,3.0,0,0,5,0,1,6,0,0.5963347424922176,1,0.32546562220624664,0.32546562220624664,3,0.0690825466223941,0.32546562220624664,1,9.0,8.0,8.0,0.20078887351150593,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,11.0,0,0,5,1,1,8,0,0.41282082783111484,1,0.3309039874407045,0.3309039874407045,1,0.23435964407308352,0.3309039874407045,1,6.0,8.0,8.0,0.2963209726127238,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,7.0,0,0,3,0,0,6,0,0.37373753136662524,1,0.2922189600145618,0.2922189600145618,1,0.028708446525888554,0.2922189600145618,1,9.0,8.0,9.0,0.8165514239113061,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,8.0,0,0,5,0,0,3,0,0.4971631728922148,1,0.3090068576803716,0.3090068576803716,0,0.24144628579224447,0.3090068576803716,1,5.0,7.0,7.0,0.7656314949607395,1,0,1,0,0,0,0,0,0,0,0,0,0
neg,1,1,7.0,0,0,1,0,1,4,0,0.8643750234741674,1,0.32563532008843143,0.25042847892254777,3,0.2960321091713013,0.25042847892254777,1,5.0,4.0,7.0,0.4922652820930618,0,0,0,0,1,1,0,0,1,0,0,0,0
neg,0,1,3.0,0,0,4,1,1,7,0,0.7243963421506123,1,0.48894754173452887,0.48894754173452887,3,0.2228987494450394,0.48894754173452887,1,9.0,8.0,7.0,0.3823290380827417,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,5,1,0,5,0,0.6702151935969596,1,0.2379079750788916,0.2379079750788916,3,0.07690510667889616,0.2379079750788916,1,8.0,9.0,8.0,0.36288143979366566,0,0,1,0,0,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,2,0,0,0,0,0.6450450805747675,1,0.5780795209174855,0.5780795209174855,1,0.2413715877395588,0.5780795209174855,1,9.0,7.0,6.0,0.9471714091992518,0,0,0,0,0,1,0,0,0,0,0,0,0
neg,0,0,0.0,0,0,4,1,1,0,0,0.833372149504612,1,0.18574460695758868,0.12689182792746578,3,0.11227896526593217,0.18574460695758868,0,8.0,9.0,10.0,0.6706457470285192,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,3,0,0,0,0,0.47057123530066747,1,0.31805899927989045,0.2679417003263298,1,0.28914454479990037,0.2679417003263298,1,9.0,10.0,9.0,0.19587922297223298,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,1,1,2.0,0,0,1,1,1,1,0,0.7071233954666241,1,0.4175272752251164,0.4175272752251164,3,0.20143990970191228,0.4175272752251164,0,10.0,9.0,10.0,0.08861565628415863,1,0,0,0,0,0,0,0,1,0,0,0,0
neg,0,1,10.0,0,0,2,0,0,8,0,0.41685895195604683,1,0.33495496169781974,0.040383240699156886,0,0.1918415082901902,0.33495496169781974,1,8.0,7.0,9.0,0.6392577784948419,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,1,1,3.0,0,0,5,1,0,1,0,0.9027097293501356,1,0.3560689909772782,0.17545443851029044,1,0.3236990827066165,0.17545443851029044,1,10.0,8.0,7.0,0.7174390661988614,1,0,0,0,0,0,0,0,0,1,0,0,0
neg,0,1,3.0,0,0,1,1,1,7,0,0.5943097474785854,1,0.5218144083313361,0.08787924456919427,3,0.2806078849553615,0.5218144083313361,1,7.0,10.0,10.0,0.03875062943034158,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,9.0,0,0,5,0,0,7,0,0.6054253746181528,1,0.5340424430392023,0.5340424430392023,1,0.3151497832555378,0.5340424430392023,1,7.0,6.0,6.0,0.4140634671057168,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,4.0,0,0,5,0,0,3,0,0.4628451302483993,1,0.38176369321333486,0.38176369321333486,3,0.13271083145345985,0.38176369321333486,1,6.0,6.0,6.0,0.5628440901513223,0,0,1,0,0,0,0,0,0,0,0,0,0
neg,0,1,5.0,0,0,5,1,0,9,0,0.6465010152652082,1,0.5797109637815117,0.5797109637815117,0,0.2362145806003355,0.5797109637815117,1,6.0,9.0,9.0,0.4332588551758854,0,0,0,1,0,1,0,0,0,0,0,0,0
neg,0,1,7.0,0,0,1,1,0,9,0,0.6240157515421743,1,0.259621672953868,0.259621672953868,1,0.024985463462189772,0.259621672953868,1,9.0,9.0,10.0,0.44549036237789535,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,3.0,0,0,4,0,1,7,0,0.5820815603437031,1,0.508428400469676,0.508428400469676,0,0.15375662893420672,0.508428400469676,1,8.0,8.0,7.0,0.9421840303493381,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,1,1,3.0,0,0,5,0,1,5,0,0.6100722393300609,1,0.5391710671775638,0.4103316909140631,3,0.21257502096786995,0.5391710671775638,1,8.0,7.0,9.0,0.10921991692207894,0,1,0,0,0,0,0,0,1,0,0,0,0
neg,0,1,4.0,0,0,1,0,1,7,0,0.6101385285877234,1,0.539244299765702,0.48356904424235836,3,0.2666810630068994,0.539244299765702,1,10.0,10.0,10.0,0.36841592081074753,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,9.0,0,0,2,1,0,7,0,0.49369956748804866,1,0.4138361579528867,0.3350201269149693,3,0.1232729741158437,0.4138361579528867,1,7.0,7.0,8.0,0.04426258050231008,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,0,0.0,0,0,5,0,0,1,0,0.6564463420472748,1,0.33630660079177793,0.33630660079177793,3,0.1818939334872084,0.33630660079177793,0,6.0,6.0,7.0,0.46444605686533097,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,1,1,3.0,0,0,4,0,1,6,0,0.7791569479229138,1,0.7320338852449385,0.7320338852449385,0,0.4004844884437261,0.7320338852449385,1,9.0,10.0,10.0,0.942081769431796,0,1,0,0,0,1,0,0,1,1,0,0,0
neg,1,1,4.0,0,0,5,0,0,4,0,0.2537861796160172,1,0.23624704263272636,0.18012954837305126,1,0.21477003875702394,0.18012954837305126,1,10.0,10.0,9.0,0.7565957353066894,0,0,0,1,0,0,0,0,1,0,0,0,0
neg,0,1,10.0,0,0,2,1,0,9,0,0.870596208711504,1,0.3988398505334743,0.3918559603507674,1,0.12960911878049042,0.3988398505334743,1,10.0,10.0,8.0,0.08901368531449355,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,8.0,0,0,1,1,1,6,0,0.375337738260896,1,0.2850984962345558,0.2850984962345558,2,0.1049596144508087,0.2850984962345558,1,6.0,5.0,7.0,0.39608482123802796,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,5.0,0,0,5,1,1,9,0,0.4005978856692001,1,0.31870275372832935,0.31870275372832935,3,0.08655510039243386,0.31870275372832935,1,10.0,10.0,10.0,0.6492238997157096,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,8.0,0,0,2,1,0,8,0,0.7122154068192685,1,0.5431840357803909,0.32805642005951086,2,0.31166240432849,0.5431840357803909,1,10.0,10.0,10.0,0.8586858007649416,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,5.0,0,0,4,1,0,0,0,0.6693329782902908,1,0.6054144454961607,0.6054144454961607,1,0.34297230806414514,0.6054144454961607,1,10.0,7.0,8.0,0.46791804657365205,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,0,0.0,0,0,4,1,0,4,0,0.5713633267723488,1,0.49675294662885905,0.1478409788269346,3,0.32631045401649317,0.49675294662885905,0,10.0,8.0,10.0,0.40290751445014344,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,7.0,0,0,5,0,0,7,0,0.5107345512233775,1,0.4375731477315731,0.43176163397609124,2,0.3977937706650664,0.43176163397609124,1,9.0,7.0,8.0,0.8517339358675098,0,0,0,1,0,1,0,0,0,0,0,0,0
neg,0,0,0.0,0,0,3,0,1,0,0,0.6592087461353382,1,0.5939894083490802,0.2229175307084006,2,0.29507408987274175,0.5939894083490802,0,9.0,9.0,9.0,0.9154980613608059,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,2.0,0,0,1,1,1,4,0,0.22992073004934355,1,0.23084861176288532,0.14581818286009202,0,0.20986237432989574,0.14581818286009202,0,9.0,6.0,7.0,0.9884276188589156,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,1,1,11.0,0,0,2,1,0,7,0,0.5855940233013971,1,0.5122663096544477,0.5122663096544477,3,0.21809846377054787,0.5122663096544477,1,10.0,10.0,10.0,0.37707568071412906,0,0,0,0,1,0,0,0,1,0,0,0,0
neg,0,1,8.0,0,0,3,1,1,7,0,0.8817694010785999,1,0.5635082376068457,0.10407901151302212,1,0.31167476195873856,0.5635082376068457,1,9.0,9.0,9.0,0.23702065507818065,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,0,0.0,0,0,4,1,0,5,0,0.7325614426420543,1,0.6777274411396691,0.6777274411396691,2,0.33118761650052875,0.6777274411396691,0,10.0,8.0,8.0,0.5060884047509646,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,7.0,0,0,3,1,1,0,0,0.6006344731649733,1,0.21807795663032722,0.15913756986739946,0,0.198252687845752,0.15913756986739946,1,7.0,4.0,7.0,0.71098198392939,0,0,0,1,0,1,0,0,0,0,0,0,0
neg,0,1,3.0,0,0,3,1,1,0,0,0.7078258283845571,1,0.4260809119753204,0.4260809119753204,3,0.1001729759160298,0.4260809119753204,1,6.0,6.0,9.0,0.7328659454497457,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,10.0,0,0,4,1,0,6,0,0.8168662162242981,1,0.5028710967483166,0.3991994961606906,2,0.148465555921257,0.5028710967483166,1,9.0,10.0,9.0,0.10843011717949619,0,0,0,1,0,1,0,0,0,0,0,0,0
neg,0,1,3.0,0,0,3,0,1,6,0,0.28700096755051757,1,0.21006524312573904,0.21006524312573904,1,0.16289003343540576,0.21006524312573904,1,6.0,9.0,9.0,0.757880693176318,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,1,1,8.0,0,0,4,0,1,8,0,0.5748937396893992,1,0.5005926563675565,0.18331602681428194,2,0.2529515145746245,0.5005926563675565,1,8.0,9.0,7.0,0.44485752125293515,0,0,1,0,1,0,0,0,0,1,0,0,0
neg,0,1,5.0,0,0,3,0,1,6,0,0.46245658817497315,1,0.30178880407047676,0.07992620548884588,3,0.04427109037846999,0.30178880407047676,1,10.0,10.0,10.0,0.7461969139732847,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,5.0,0,0,4,0,1,5,0,0.5255739871827245,1,0.18414327492891508,0.18414327492891508,2,0.009376978341924747,0.18414327492891508,1,10.0,10.0,10.0,0.8081911871115695,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,9.0,0,0,1,0,0,9,0,0.4081140313637661,1,0.0791475002449195,0.03655173283732438,2,0.0007353971876000731,0.0791475002449195,1,7.0,6.0,7.0,0.5644165551538689,0,0,0,0,1,0,0,0,0,0,0,0,0
neg,0,1,5.0,0,0,1,1,1,5,0,0.33841793545301163,1,0.25811706287720343,0.25811706287720343,0,0.16893723182402032,0.25811706287720343,1,9.0,7.0,7.0,0.8618276016109911,1,0,0,0,0,1,0,0,0,0,0,0,0
neg,0,1,6.0,0,0,1,1,0,6,0,0.42543789347904315,1,0.3435937157011707,0.13027793563742307,3,0.2836354429938638,0.3435937157011707,1,9.0,8.0,9.0,0.23255997627847108,1,0,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,7.0,0,0,1,1,1,7,0,0.6059329871040973,1,0.42327803797147795,0.2688690678851344,1,0.2632174834787293,0.42327803797147795,1,10.0,10.0,7.0,0.281154814893345,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,3.0,0,0,2,1,0,8,0,0.5713464103537262,1,0.4592560667212988,0.4592560667212988,1,0.18752394456446386,0.4592560667212988,1,9.0,9.0,8.0,0.4377028868494837,0,1,1,0,0,0,0,0,0,0,0,0,0
neg,0,1,1.0,0,0,3,1,1,8,0,0.9547764873950655,1,0.4134809434814086,0.4134809434814086,2,0.1481932829992274,0.4134809434814086,0,10.0,9.0,9.0,0.07838192938188965,0,1,0,0,0,0,0,0,0,0,0,0,0
neg,0,1,3.0,0,0,1,0,1,8,0,0.5211007381290461,1,0.44274341484553975,0.44274341484553975,3,0.126568086903444,0.44274341484553975,1,8.0,10.0,10.0,0.6509951289006999,0,0,0,1,0,0,0,0,0,0,0,0,0
neg,0,1,7.0,0,0,5,1,0,7,0,0.803444483106432,1,0.49610989251404014,0.41213259321648366,2,0.347408070599613,0.49610989251404014,1,10.0,9.0,8.0,0.9749801204525965,0,0,0,1,0,0,0,0,0,0,0,0,0
